backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,12,12,11,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,616.2225876000011,None,616.2225876000011,None,616.2225876000011,617.2252396999975,616.2225876000011,617.2252396999975,616.2225876000011,617.2252396999975,616.2225876000011,617.2252396999975,616.2225876000011,616.723264799999,616.2225876000011,616.723264799999,616.2225876000011,616.723264799999,616.2225876000011,616.723264799999,616.2225876000011,None,0.4752695999995922,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,12,12,11,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,617.7254541000002,None,617.7254541000002,None,617.7254541000002,618.726966000002,617.7254541000002,618.726966000002,617.7254541000002,618.726966000002,617.7254541000002,618.726966000002,617.7254541000002,618.2264853000015,617.7254541000002,618.2264853000015,617.7254541000002,618.2264853000015,617.7254541000002,618.2264853000015,617.7254541000002,None,0.37240639999799896,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,12,12,11,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,619.2103694999969,None,619.2103694999969,None,619.2103694999969,620.212240300003,619.2103694999969,620.212240300003,619.2103694999969,620.212240300003,619.2103694999969,620.212240300003,619.2103694999969,619.7121046000029,619.2103694999969,619.7121046000029,619.2103694999969,619.7121046000029,619.2103694999969,619.7121046000029,619.2103694999969,None,0.29562150000128895,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,12,12,11,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,620.713848899999,None,620.713848899999,None,620.713848899999,621.7140472000028,620.713848899999,621.7140472000028,620.713848899999,621.7140472000028,620.713848899999,621.7140472000028,620.713848899999,621.214211700004,620.713848899999,621.214211700004,620.713848899999,621.214211700004,620.713848899999,621.214211700004,620.713848899999,None,0.528154400002677,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.2149748000011,None,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,13,13,3,0,0,0,0,,,,,,,,,,,,,,,623.3496369999993,627.8575066999983,627.8065829999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,628.2406028000041,None,628.2406028000041,None,628.2406028000041,629.242247000002,628.2406028000041,629.242247000002,628.2406028000041,629.242247000002,628.2406028000041,629.242247000002,628.2406028000041,628.7409432999993,628.2406028000041,628.7409432999993,628.2406028000041,628.7409432999993,628.2406028000041,628.7409432999993,628.2406028000041,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,None,,,,,,,,,,,,,0,13,13,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,629.7264243000027,None,629.7264243000027,None,629.7264243000027,630.728168200003,629.7264243000027,630.728168200003,629.7264243000027,630.728168200003,629.7264243000027,630.728168200003,629.7264243000027,630.2278090999971,629.7264243000027,630.2278090999971,629.7264243000027,630.2278090999971,629.7264243000027,630.2278090999971,629.7264243000027,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,13,13,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,631.2113546999972,None,631.2113546999972,None,631.2113546999972,632.2128656999994,631.2113546999972,632.2128656999994,631.2113546999972,632.2128656999994,631.2113546999972,632.2128656999994,631.2113546999972,631.7132409999977,631.2113546999972,631.7132409999977,631.2113546999972,631.7132409999977,631.2113546999972,631.7132409999977,631.2113546999972,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,13,13,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,632.7136450999969,None,632.7136450999969,None,632.7136450999969,633.7149946999998,632.7136450999969,633.7149946999998,632.7136450999969,633.7149946999998,632.7136450999969,633.7149946999998,632.7136450999969,633.2143225000036,632.7136450999969,633.2143225000036,632.7136450999969,633.2143225000036,632.7136450999969,633.2143225000036,632.7136450999969,None,1.3129139000011492,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,13,13,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,634.2164169000025,None,634.2164169000025,None,634.2164169000025,635.2174382000012,634.2164169000025,635.2174382000012,634.2164169000025,635.2174382000012,634.2164169000025,635.2174382000012,634.2164169000025,634.7169128000023,634.2164169000025,634.7169128000023,634.2164169000025,634.7169128000023,634.2164169000025,634.7169128000023,634.2164169000025,None,1.30542090000381,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,13,13,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,635.7179789000002,None,635.7179789000002,None,635.7179789000002,636.7199296000035,635.7179789000002,636.7199296000035,635.7179789000002,636.7199296000035,635.7179789000002,636.7199296000035,635.7179789000002,636.2194180000006,635.7179789000002,636.2194180000006,635.7179789000002,636.2194180000006,635.7179789000002,636.2194180000006,635.7179789000002,None,1.4439545999994152,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,13,13,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,637.220481700002,None,637.220481700002,None,637.220481700002,638.2226243000041,637.220481700002,638.2226243000041,637.220481700002,638.2226243000041,637.220481700002,638.2226243000041,637.220481700002,637.7224904000032,637.220481700002,637.7224904000032,637.220481700002,637.7224904000032,637.220481700002,637.7224904000032,637.220481700002,None,1.2613694000028772,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,13,13,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,638.7226108000032,None,638.7226108000032,None,638.7226108000032,639.7247369000033,638.7226108000032,639.7247369000033,638.7226108000032,639.7247369000033,638.7226108000032,639.7247369000033,638.7226108000032,639.2233073000025,638.7226108000032,639.2233073000025,638.7226108000032,639.2233073000025,638.7226108000032,639.2233073000025,638.7226108000032,None,1.136015399999451,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,13,13,3,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,640.2247767000008,None,640.2247767000008,None,640.2247767000008,641.2260792000015,640.2247767000008,641.2260792000015,640.2247767000008,641.2260792000015,640.2247767000008,641.2260792000015,640.2247767000008,640.7262355999992,640.2247767000008,640.7262355999992,640.2247767000008,640.7262355999992,640.2247767000008,640.7262355999992,640.2247767000008,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,13,13,3,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,641.7107990000004,None,641.7107990000004,None,641.7107990000004,642.7118112000026,641.7107990000004,642.7118112000026,641.7107990000004,642.7118112000026,641.7107990000004,642.7118112000026,641.7107990000004,642.2110020000036,641.7107990000004,642.2110020000036,641.7107990000004,642.2110020000036,641.7107990000004,642.2110020000036,641.7107990000004,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,13,13,3,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,643.212546900002,None,643.212546900002,None,643.212546900002,644.2144066999972,643.212546900002,644.2144066999972,643.212546900002,644.2144066999972,643.212546900002,644.2144066999972,643.212546900002,643.7142123000012,643.212546900002,643.7142123000012,643.212546900002,643.7142123000012,643.212546900002,643.7142123000012,643.212546900002,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,13,13,3,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,644.7151563000007,None,644.7151563000007,None,644.7151563000007,645.7169483999969,644.7151563000007,645.7169483999969,644.7151563000007,645.7169483999969,644.7151563000007,645.7169483999969,644.7151563000007,645.2158095999985,644.7151563000007,645.2158095999985,644.7151563000007,645.2158095999985,644.7151563000007,645.2158095999985,644.7151563000007,None,1.28672099999676,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,13,13,3,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,646.2177385000032,None,646.2177385000032,None,646.2177385000032,647.2198873000016,646.2177385000032,647.2198873000016,646.2177385000032,647.2198873000016,646.2177385000032,647.2198873000016,646.2177385000032,646.7178609000039,646.2177385000032,646.7178609000039,646.2177385000032,646.7178609000039,646.2177385000032,646.7178609000039,646.2177385000032,None,0.920836600002076,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,13,13,3,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,647.7192528000014,None,647.7192528000014,None,647.7192528000014,648.7214456000002,647.7192528000014,648.7214456000002,647.7192528000014,648.7214456000002,647.7192528000014,648.7214456000002,647.7192528000014,648.2205832999971,647.7192528000014,648.2205832999971,647.7192528000014,648.2205832999971,647.7192528000014,648.2205832999971,647.7192528000014,None,0.45154180000099586,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,13,13,3,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,649.2214566000039,None,649.2214566000039,None,649.2214566000039,650.2239004000003,649.2214566000039,650.2239004000003,649.2214566000039,650.2239004000003,649.2214566000039,650.2239004000003,649.2214566000039,649.7222642999986,649.2214566000039,649.7222642999986,649.2214566000039,649.7222642999986,649.2214566000039,649.7222642999986,649.2214566000039,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,13,13,3,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,650.7236976999993,None,650.7236976999993,None,650.7236976999993,651.7260060999979,650.7236976999993,651.7260060999979,650.7236976999993,651.7260060999979,650.7236976999993,651.7260060999979,650.7236976999993,651.2250810999976,650.7236976999993,651.2250810999976,650.7236976999993,651.2250810999976,650.7236976999993,651.2250810999976,650.7236976999993,None,1.3827174000034574,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,13,13,3,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,652.2263569999996,None,652.2263569999996,None,652.2263569999996,653.227816999999,652.2263569999996,653.227816999999,652.2263569999996,653.227816999999,652.2263569999996,653.227816999999,652.2263569999996,652.7273657999976,652.2263569999996,652.7273657999976,652.2263569999996,652.7273657999976,652.2263569999996,652.7273657999976,652.2263569999996,None,1.007597399999213,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,13,13,3,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,653.7120673000027,None,653.7120673000027,None,653.7120673000027,654.7136815999984,653.7120673000027,654.7136815999984,653.7120673000027,654.7136815999984,653.7120673000027,654.7136815999984,653.7120673000027,654.2129911000011,653.7120673000027,654.2129911000011,653.7120673000027,654.2129911000011,653.7120673000027,654.2129911000011,653.7120673000027,None,0.37054499999794643,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,13,13,3,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,655.2150611000034,None,655.2150611000034,None,655.2150611000034,656.2157084999999,655.2150611000034,656.2157084999999,655.2150611000034,656.2157084999999,655.2150611000034,656.2157084999999,655.2150611000034,655.7141994999984,655.2150611000034,655.7141994999984,655.2150611000034,655.7141994999984,655.2150611000034,655.7141994999984,655.2150611000034,None,0.4680365000021993,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,13,13,3,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,656.7158496999982,None,656.7158496999982,None,656.7158496999982,657.7174283999993,656.7158496999982,657.7174283999993,656.7158496999982,657.7174283999993,656.7158496999982,657.7174283999993,656.7158496999982,657.2173681999993,656.7158496999982,657.2173681999993,656.7158496999982,657.2173681999993,656.7158496999982,657.2173681999993,656.7158496999982,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.2186829999991,None,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,14,14,7,0,0,0,0,,,,,,,,,,,,,,,659.3536464999997,663.8615045999977,663.8266416999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,664.2278707000005,None,664.2278707000005,None,664.2278707000005,665.2285276999974,664.2278707000005,665.2285276999974,664.2278707000005,665.2285276999974,664.2278707000005,665.2285276999974,664.2278707000005,664.7287243000028,664.2278707000005,664.7287243000028,664.2278707000005,664.7287243000028,664.2278707000005,664.7287243000028,664.2278707000005,None,0.662056199995277,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,14,14,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,665.7127657000019,None,665.7127657000019,None,665.7127657000019,666.7142853999976,665.7127657000019,666.7142853999976,665.7127657000019,666.7142853999976,665.7127657000019,666.7142853999976,665.7127657000019,666.2137360999986,665.7127657000019,666.2137360999986,665.7127657000019,666.2137360999986,665.7127657000019,666.2137360999986,665.7127657000019,None,0.3376490000009653,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,14,14,7,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,667.2148184999969,None,667.2148184999969,None,667.2148184999969,668.2169771999979,667.2148184999969,668.2169771999979,667.2148184999969,668.2169771999979,667.2148184999969,668.2169771999979,667.2148184999969,667.7156933000006,667.2148184999969,667.7156933000006,667.2148184999969,667.7156933000006,667.2148184999969,667.7156933000006,667.2148184999969,None,0.33144159999937983,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,14,14,7,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,668.7177630000006,None,668.7177630000006,None,668.7177630000006,669.7189106000005,668.7177630000006,669.7189106000005,668.7177630000006,669.7189106000005,668.7177630000006,669.7189106000005,668.7177630000006,669.2177623000025,668.7177630000006,669.2177623000025,668.7177630000006,669.2177623000025,668.7177630000006,669.2177623000025,668.7177630000006,None,0.4440422999978182,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,14,14,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,670.2192634000021,None,670.2192634000021,None,670.2192634000021,671.221395499997,670.2192634000021,671.221395499997,670.2192634000021,671.221395499997,670.2192634000021,671.221395499997,670.2192634000021,670.7202563000028,670.2192634000021,670.7202563000028,670.2192634000021,670.7202563000028,670.2192634000021,670.7202563000028,670.2192634000021,None,0.5023923999979161,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,14,14,7,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,671.7212647999986,None,671.7212647999986,None,671.7212647999986,672.7230157000013,671.7212647999986,672.7230157000013,671.7212647999986,672.7230157000013,671.7212647999986,672.7230157000013,671.7212647999986,672.2220492999986,671.7212647999986,672.2220492999986,671.7212647999986,672.2220492999986,671.7212647999986,672.2220492999986,671.7212647999986,None,0.5927281999975094,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,14,14,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,673.2243100999985,None,673.2243100999985,None,673.2243100999985,674.2257293000002,673.2243100999985,674.2257293000002,673.2243100999985,674.2257293000002,673.2243100999985,674.2257293000002,673.2243100999985,673.724564199998,673.2243100999985,673.724564199998,673.2243100999985,673.724564199998,673.2243100999985,673.724564199998,673.2243100999985,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\02back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,14,14,7,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,674.725935100003,None,674.725935100003,None,674.725935100003,675.727415399997,674.725935100003,675.727415399997,674.725935100003,675.727415399997,674.725935100003,675.727415399997,674.725935100003,675.226633899998,674.725935100003,675.226633899998,674.725935100003,675.226633899998,674.725935100003,675.226633899998,674.725935100003,None,0.5401698999994551,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
